Level,Date and Time,Source,Event ID,Task Category
Warning,12/18/2019 11:28:16 AM,ESENT,642,General,"Catalog Database (4296,D,12) Catalog Database: The database format feature version 9080 (0x2378) could not be used due to the current database format 1568.20.0, controlled by the parameter 0x410022D8 (8920 | JET_efvAllowHigherPersistedFormat)."
Warning,12/18/2019 11:28:16 AM,ESENT,642,General,"Catalog Database (4296,D,50) Catalog Database: The database format feature version 9180 (0x23dc) could not be used due to the current database format 1568.20.0, controlled by the parameter 0x410022D8 (8920 | JET_efvAllowHigherPersistedFormat)."
Warning,12/18/2019 11:28:14 AM,ESENT,642,General,"Catalog Database (4296,D,12) Catalog Database: The database format feature version 9080 (0x2378) could not be used due to the current database format 1568.20.0, controlled by the parameter 0x410022D8 (8920 | JET_efvAllowHigherPersistedFormat)."
Warning,12/18/2019 11:28:14 AM,ESENT,642,General,"Catalog Database (4296,D,50) Catalog Database: The database format feature version 9180 (0x23dc) could not be used due to the current database format 1568.20.0, controlled by the parameter 0x410022D8 (8920 | JET_efvAllowHigherPersistedFormat)."
Warning,12/18/2019 11:28:14 AM,ESENT,642,General,"Catalog Database (4296,D,12) Catalog Database: The database format feature version 9080 (0x2378) could not be used due to the current database format 1568.20.0, controlled by the parameter 0x410022D8 (8920 | JET_efvAllowHigherPersistedFormat)."
Warning,12/18/2019 11:28:13 AM,ESENT,642,General,"Catalog Database (4296,D,50) Catalog Database: The database format feature version 9180 (0x23dc) could not be used due to the current database format 1568.20.0, controlled by the parameter 0x410022D8 (8920 | JET_efvAllowHigherPersistedFormat)."
Warning,12/18/2019 11:28:13 AM,ESENT,642,General,"Catalog Database (4296,D,12) Catalog Database: The database format feature version 9080 (0x2378) could not be used due to the current database format 1568.20.0, controlled by the parameter 0x410022D8 (8920 | JET_efvAllowHigherPersistedFormat)."
Warning,12/18/2019 11:28:13 AM,ESENT,642,General,"Catalog Database (4296,D,50) Catalog Database: The database format feature version 9180 (0x23dc) could not be used due to the current database format 1568.20.0, controlled by the parameter 0x410022D8 (8920 | JET_efvAllowHigherPersistedFormat)."
Warning,12/18/2019 11:28:13 AM,ESENT,642,General,"Catalog Database (4296,D,12) Catalog Database: The database format feature version 9080 (0x2378) could not be used due to the current database format 1568.20.0, controlled by the parameter 0x410022D8 (8920 | JET_efvAllowHigherPersistedFormat)."
Warning,12/18/2019 11:28:13 AM,ESENT,642,General,"Catalog Database (4296,D,50) Catalog Database: The database format feature version 9180 (0x23dc) could not be used due to the current database format 1568.20.0, controlled by the parameter 0x410022D8 (8920 | JET_efvAllowHigherPersistedFormat)."
Warning,12/18/2019 11:28:13 AM,ESENT,642,General,"Catalog Database (4296,D,12) Catalog Database: The database format feature version 9080 (0x2378) could not be used due to the current database format 1568.20.0, controlled by the parameter 0x410022D8 (8920 | JET_efvAllowHigherPersistedFormat)."
Warning,12/18/2019 11:28:13 AM,ESENT,642,General,"Catalog Database (4296,D,50) Catalog Database: The database format feature version 9180 (0x23dc) could not be used due to the current database format 1568.20.0, controlled by the parameter 0x410022D8 (8920 | JET_efvAllowHigherPersistedFormat)."
Warning,12/18/2019 11:28:13 AM,ESENT,642,General,"Catalog Database (4296,D,12) Catalog Database: The database format feature version 9080 (0x2378) could not be used due to the current database format 1568.20.0, controlled by the parameter 0x410022D8 (8920 | JET_efvAllowHigherPersistedFormat)."
Warning,12/18/2019 11:28:13 AM,ESENT,642,General,"Catalog Database (4296,D,50) Catalog Database: The database format feature version 9180 (0x23dc) could not be used due to the current database format 1568.20.0, controlled by the parameter 0x410022D8 (8920 | JET_efvAllowHigherPersistedFormat)."
Warning,12/18/2019 11:28:12 AM,ESENT,642,General,"Catalog Database (4296,D,12) Catalog Database: The database format feature version 9080 (0x2378) could not be used due to the current database format 1568.20.0, controlled by the parameter 0x410022D8 (8920 | JET_efvAllowHigherPersistedFormat)."
Warning,12/18/2019 11:28:12 AM,ESENT,642,General,"Catalog Database (4296,D,50) Catalog Database: The database format feature version 9180 (0x23dc) could not be used due to the current database format 1568.20.0, controlled by the parameter 0x410022D8 (8920 | JET_efvAllowHigherPersistedFormat)."
Warning,12/18/2019 11:28:12 AM,ESENT,642,General,"Catalog Database (4296,D,12) Catalog Database: The database format feature version 9080 (0x2378) could not be used due to the current database format 1568.20.0, controlled by the parameter 0x410022D8 (8920 | JET_efvAllowHigherPersistedFormat)."
Warning,12/18/2019 11:28:12 AM,ESENT,642,General,"Catalog Database (4296,D,50) Catalog Database: The database format feature version 9180 (0x23dc) could not be used due to the current database format 1568.20.0, controlled by the parameter 0x410022D8 (8920 | JET_efvAllowHigherPersistedFormat)."
Warning,12/18/2019 11:28:12 AM,ESENT,642,General,"Catalog Database (4296,D,12) Catalog Database: The database format feature version 9080 (0x2378) could not be used due to the current database format 1568.20.0, controlled by the parameter 0x410022D8 (8920 | JET_efvAllowHigherPersistedFormat)."
Warning,12/18/2019 11:28:12 AM,ESENT,642,General,"Catalog Database (4296,D,50) Catalog Database: The database format feature version 9180 (0x23dc) could not be used due to the current database format 1568.20.0, controlled by the parameter 0x410022D8 (8920 | JET_efvAllowHigherPersistedFormat)."
Warning,12/18/2019 11:28:12 AM,ESENT,642,General,"Catalog Database (4296,D,12) Catalog Database: The database format feature version 9080 (0x2378) could not be used due to the current database format 1568.20.0, controlled by the parameter 0x410022D8 (8920 | JET_efvAllowHigherPersistedFormat)."
Warning,12/18/2019 11:28:12 AM,ESENT,642,General,"Catalog Database (4296,D,50) Catalog Database: The database format feature version 9180 (0x23dc) could not be used due to the current database format 1568.20.0, controlled by the parameter 0x410022D8 (8920 | JET_efvAllowHigherPersistedFormat)."
Warning,12/18/2019 11:28:10 AM,ESENT,642,General,"Catalog Database (4296,D,12) Catalog Database: The database format feature version 9080 (0x2378) could not be used due to the current database format 1568.20.0, controlled by the parameter 0x410022D8 (8920 | JET_efvAllowHigherPersistedFormat)."
Warning,12/18/2019 11:28:10 AM,ESENT,642,General,"Catalog Database (4296,D,50) Catalog Database: The database format feature version 9180 (0x23dc) could not be used due to the current database format 1568.20.0, controlled by the parameter 0x410022D8 (8920 | JET_efvAllowHigherPersistedFormat)."
Warning,12/18/2019 11:28:10 AM,ESENT,642,General,"Catalog Database (4296,D,12) Catalog Database: The database format feature version 9080 (0x2378) could not be used due to the current database format 1568.20.0, controlled by the parameter 0x410022D8 (8920 | JET_efvAllowHigherPersistedFormat)."
Warning,12/18/2019 11:28:10 AM,ESENT,642,General,"Catalog Database (4296,D,50) Catalog Database: The database format feature version 9180 (0x23dc) could not be used due to the current database format 1568.20.0, controlled by the parameter 0x410022D8 (8920 | JET_efvAllowHigherPersistedFormat)."
Warning,12/18/2019 11:28:10 AM,ESENT,642,General,"Catalog Database (4296,D,12) Catalog Database: The database format feature version 9080 (0x2378) could not be used due to the current database format 1568.20.0, controlled by the parameter 0x410022D8 (8920 | JET_efvAllowHigherPersistedFormat)."
Warning,12/18/2019 11:28:10 AM,ESENT,642,General,"Catalog Database (4296,D,50) Catalog Database: The database format feature version 9180 (0x23dc) could not be used due to the current database format 1568.20.0, controlled by the parameter 0x410022D8 (8920 | JET_efvAllowHigherPersistedFormat)."
Warning,12/18/2019 11:28:10 AM,ESENT,642,General,"Catalog Database (4296,D,12) Catalog Database: The database format feature version 9080 (0x2378) could not be used due to the current database format 1568.20.0, controlled by the parameter 0x410022D8 (8920 | JET_efvAllowHigherPersistedFormat)."
Warning,12/18/2019 11:28:10 AM,ESENT,642,General,"Catalog Database (4296,D,50) Catalog Database: The database format feature version 9180 (0x23dc) could not be used due to the current database format 1568.20.0, controlled by the parameter 0x410022D8 (8920 | JET_efvAllowHigherPersistedFormat)."
Warning,12/18/2019 11:28:08 AM,ESENT,642,General,"Catalog Database (4296,D,12) Catalog Database: The database format feature version 9080 (0x2378) could not be used due to the current database format 1568.20.0, controlled by the parameter 0x410022D8 (8920 | JET_efvAllowHigherPersistedFormat)."
Warning,12/18/2019 11:28:08 AM,ESENT,642,General,"Catalog Database (4296,D,50) Catalog Database: The database format feature version 9180 (0x23dc) could not be used due to the current database format 1568.20.0, controlled by the parameter 0x410022D8 (8920 | JET_efvAllowHigherPersistedFormat)."
Warning,12/18/2019 11:28:08 AM,ESENT,642,General,"Catalog Database (4296,D,12) Catalog Database: The database format feature version 9080 (0x2378) could not be used due to the current database format 1568.20.0, controlled by the parameter 0x410022D8 (8920 | JET_efvAllowHigherPersistedFormat)."
Warning,12/18/2019 11:28:08 AM,ESENT,642,General,"Catalog Database (4296,D,50) Catalog Database: The database format feature version 9180 (0x23dc) could not be used due to the current database format 1568.20.0, controlled by the parameter 0x410022D8 (8920 | JET_efvAllowHigherPersistedFormat)."
Warning,12/18/2019 11:28:07 AM,ESENT,642,General,"Catalog Database (4296,D,12) Catalog Database: The database format feature version 9080 (0x2378) could not be used due to the current database format 1568.20.0, controlled by the parameter 0x410022D8 (8920 | JET_efvAllowHigherPersistedFormat)."
Warning,12/18/2019 11:28:07 AM,ESENT,642,General,"Catalog Database (4296,D,50) Catalog Database: The database format feature version 9180 (0x23dc) could not be used due to the current database format 1568.20.0, controlled by the parameter 0x410022D8 (8920 | JET_efvAllowHigherPersistedFormat)."
Warning,12/18/2019 11:28:07 AM,ESENT,642,General,"Catalog Database (4296,D,12) Catalog Database: The database format feature version 9080 (0x2378) could not be used due to the current database format 1568.20.0, controlled by the parameter 0x410022D8 (8920 | JET_efvAllowHigherPersistedFormat)."
Warning,12/18/2019 11:28:07 AM,ESENT,642,General,"Catalog Database (4296,D,50) Catalog Database: The database format feature version 9180 (0x23dc) could not be used due to the current database format 1568.20.0, controlled by the parameter 0x410022D8 (8920 | JET_efvAllowHigherPersistedFormat)."
Warning,12/18/2019 11:27:56 AM,ESENT,642,General,"Catalog Database (4296,D,12) Catalog Database: The database format feature version 9080 (0x2378) could not be used due to the current database format 1568.20.0, controlled by the parameter 0x410022D8 (8920 | JET_efvAllowHigherPersistedFormat)."
Warning,12/18/2019 11:27:56 AM,ESENT,642,General,"Catalog Database (4296,D,50) Catalog Database: The database format feature version 9180 (0x23dc) could not be used due to the current database format 1568.20.0, controlled by the parameter 0x410022D8 (8920 | JET_efvAllowHigherPersistedFormat)."
Warning,12/18/2019 11:27:56 AM,ESENT,642,General,"Catalog Database (4296,D,12) Catalog Database: The database format feature version 9080 (0x2378) could not be used due to the current database format 1568.20.0, controlled by the parameter 0x410022D8 (8920 | JET_efvAllowHigherPersistedFormat)."
Warning,12/18/2019 11:27:56 AM,ESENT,642,General,"Catalog Database (4296,D,50) Catalog Database: The database format feature version 9180 (0x23dc) could not be used due to the current database format 1568.20.0, controlled by the parameter 0x410022D8 (8920 | JET_efvAllowHigherPersistedFormat)."
Warning,12/18/2019 11:27:56 AM,ESENT,642,General,"Catalog Database (4296,D,12) Catalog Database: The database format feature version 9080 (0x2378) could not be used due to the current database format 1568.20.0, controlled by the parameter 0x410022D8 (8920 | JET_efvAllowHigherPersistedFormat)."
Warning,12/18/2019 11:27:56 AM,ESENT,642,General,"Catalog Database (4296,D,50) Catalog Database: The database format feature version 9180 (0x23dc) could not be used due to the current database format 1568.20.0, controlled by the parameter 0x410022D8 (8920 | JET_efvAllowHigherPersistedFormat)."
